"caseId","tier","config","n","magnitude","alpha","k","kStar","z0","z0Num","seed","value","err","sigmaSample","relErr","sigmaTrue","heavyTail","sigmaTrueConv","convMassFrac","nDivergent","domSigOverMu","gateOK","hasConstAny","minMargin","absMp","nDropped","nSectors","maxDetM","sumDetM","varRedTrue","varRedTrueConv","wallClock","exact","skipReason"
"T1a","T1","single","2","1000.","{2, 0}","1","1","1000","1000.","42","0.023618475293029947","0.00002091729917509894","0.02091729917509894","0.03501888668299363","inf","True","0.020901028338330165","0.9650750015972983","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.333333333333334","0","17.22724534430337","4.496421","True",""
"T1a","T1","single","2","1000.","{2, 0}","1","1","1000","1000.","101","0.02362772611510708","0.000020895661650495778","0.020895661650495778","0.034640925426971246","inf","True","0.020901028338330165","0.9650750015972983","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.333333333333334","0","17.22724534430337","4.496421","True",""
"T1a","T1","single","2","1000.","{2, 0}","1","1","1000","1000.","202","0.023626060170041742","0.000020938059701281413","0.020938059701281413","0.03470899101985681","inf","True","0.020901028338330165","0.9650750015972983","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.333333333333334","0","17.22724534430337","4.496421","True",""
"T1a","T1","single","2","1000.","{2, 0}","1","1","1000","1000.","303","0.023605937625945237","0.000020877209092698468","0.020877209092698468","0.03553113871415553","inf","True","0.020901028338330165","0.9650750015972983","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.333333333333334","0","17.22724534430337","4.496421","True",""
"T1a","T1","single","2","1000.","{2, 0}","1","1","1000","1000.","404","0.023633139393309556","0.000020949916219320714","0.020949916219320713","0.03441975487460865","inf","True","0.020901028338330165","0.9650750015972983","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.333333333333334","0","17.22724534430337","4.496421","True",""
"T1a","T1","single","2","1000.","{2, 0}","2","1","31.622776601683796","31.622776601683796","42","0.024018113989645276","0.000022922113513827463","0.022922113513827464","0.018690830379620625","inf","True","0.022947655020402486","0.9820001700344448","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.25","0","14.291391689685293","2.230517","True",""
"T1a","T1","single","2","1000.","{2, 0}","2","1","31.622776601683796","31.622776601683796","101","0.02405303100886867","0.00002295585022731271","0.02295585022731271","0.01726422414590476","inf","True","0.022947655020402486","0.9820001700344448","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.25","0","14.291391689685293","2.230517","True",""
"T1a","T1","single","2","1000.","{2, 0}","2","1","31.622776601683796","31.622776601683796","202","0.02403932221087791","0.000022971364965626694","0.022971364965626694","0.017824325125465598","inf","True","0.022947655020402486","0.9820001700344448","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.25","0","14.291391689685293","2.230517","True",""
"T1a","T1","single","2","1000.","{2, 0}","2","1","31.622776601683796","31.622776601683796","303","0.024019054244014182","0.000022920145795742284","0.022920145795742284","0.0186524143643423","inf","True","0.022947655020402486","0.9820001700344448","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.25","0","14.291391689685293","2.230517","True",""
"T1a","T1","single","2","1000.","{2, 0}","2","1","31.622776601683796","31.622776601683796","404","0.02467936224742181","0.0006304901966464495","0.6304901966464495","0.008325819596783081","inf","True","0.022947655020402486","0.9820001700344448","1","0.5084444774931226","True","True","0.5","1","2","8","1.","4.25","0","14.291391689685293","2.230517","True",""
"T1a","T1","single","2","1000.","{2, 0}","3","1","10","10.","42","0.024455018823848068","0.000030006267851597185","0.030006267851597185","0.0008401898072796914","0.030014219171400573","False","0.030014219171400573","1.","0","0.5084444774931225","True","True","1.5","1","0","4","18.","54.","NA","8.3540495705456","1.942225","True",""
"T1a","T1","single","2","1000.","{2, 0}","3","1","10","10.","101","0.02447715237333751","0.00003006486080921446","0.030064860809214458","0.00006412162531649203","0.030014219171400573","False","0.030014219171400573","1.","0","0.5084444774931225","True","True","1.5","1","0","4","18.","54.","NA","8.3540495705456","1.942225","True",""
"T1a","T1","single","2","1000.","{2, 0}","3","1","10","10.","202","0.024482058689755372","0.00003000749613781575","0.03000749613781575","0.00026457921711507183","0.030014219171400573","False","0.030014219171400573","1.","0","0.5084444774931225","True","True","1.5","1","0","4","18.","54.","NA","8.3540495705456","1.942225","True",""
"T1a","T1","single","2","1000.","{2, 0}","3","1","10","10.","303","0.0244556793479708","0.00002988282583782565","0.02988282583782565","0.0008132027433216008","0.030014219171400573","False","0.030014219171400573","1.","0","0.5084444774931225","True","True","1.5","1","0","4","18.","54.","NA","8.3540495705456","1.942225","True",""
"T1a","T1","single","2","1000.","{2, 0}","3","1","10","10.","404","0.02443272436058433","0.000029919401997802033","0.029919401997802034","0.0017510757012305532","0.030014219171400573","False","0.030014219171400573","1.","0","0.5084444774931225","True","True","1.5","1","0","4","18.","54.","NA","8.3540495705456","1.942225","True",""
"T1a","T1","single","2","1000.","{2, 0}","4","1","5.623413251903491","5.623413251903491","42","0.024453083128731762","0.0000259767993308441","0.0259767993308441","0.000919276590198604","0.026024524148949357","False","0.026024524148949357","1.","0","0.5084444774931226","True","True","1.","1","2","8","2.","7.5","NA","11.11182907605896","2.586436","True",""
"T1a","T1","single","2","1000.","{2, 0}","4","1","5.623413251903491","5.623413251903491","101","0.024498706758848077","0.000026053447323300244","0.026053447323300245","0.0009447701290321386","0.026024524148949357","False","0.026024524148949357","1.","0","0.5084444774931226","True","True","1.","1","2","8","2.","7.5","NA","11.11182907605896","2.586436","True",""
"T1a","T1","single","2","1000.","{2, 0}","4","1","5.623413251903491","5.623413251903491","202","0.02447820842266003","0.00002605546928693862","0.02605546928693862","0.00010726868025211533","0.026024524148949357","False","0.026024524148949357","1.","0","0.5084444774931226","True","True","1.","1","2","8","2.","7.5","NA","11.11182907605896","2.586436","True",""
"T1a","T1","single","2","1000.","{2, 0}","4","1","5.623413251903491","5.623413251903491","303","0.024456722204409715","0.000025991180765953606","0.025991180765953605","0.0007705947106281453","0.026024524148949357","False","0.026024524148949357","1.","0","0.5084444774931226","True","True","1.","1","2","8","2.","7.5","NA","11.11182907605896","2.586436","True",""
"T1a","T1","single","2","1000.","{2, 0}","4","1","5.623413251903491","5.623413251903491","404","0.024480610132304292","0.0000260645332981197","0.0260645332981197","0.00020539543981769377","0.026024524148949357","False","0.026024524148949357","1.","0","0.5084444774931226","True","True","1.","1","2","8","2.","7.5","NA","11.11182907605896","2.586436","True",""
"T1b","T1","single","2","10000.","{2, 0}","1","2","10000","10000.","42","0.007634027972967127","0.000011533326024151193","0.011533326024151193","0.023287887500878953","inf","True","0.011593477919888264","0.9785785524835589","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.333333333333334","0","20.162934686469832","2.168345","True",""
"T1b","T1","single","2","10000.","{2, 0}","1","2","10000","10000.","101","0.007651208292571151","0.000011592372461944162","0.011592372461944162","0.021089804612883654","inf","True","0.011593477919888264","0.9785785524835589","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.333333333333334","0","20.162934686469832","2.168345","True",""
"T1b","T1","single","2","10000.","{2, 0}","1","2","10000","10000.","202","0.007650591774764815","0.000011621434441739678","0.011621434441739678","0.02116868307798127","inf","True","0.011593477919888264","0.9785785524835589","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.333333333333334","0","20.162934686469832","2.168345","True",""
"T1b","T1","single","2","10000.","{2, 0}","1","2","10000","10000.","303","0.007636804845808304","0.000011564933160033582","0.011564933160033583","0.022932609088427244","inf","True","0.011593477919888264","0.9785785524835589","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.333333333333334","0","20.162934686469832","2.168345","True",""
"T1b","T1","single","2","10000.","{2, 0}","1","2","10000","10000.","404","0.007650689721435068","0.000011622336894492643","0.011622336894492642","0.021156151594005263","inf","True","0.011593477919888264","0.9785785524835589","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.333333333333334","0","20.162934686469832","2.168345","True",""
"T1b","T1","single","2","10000.","{2, 0}","2","2","100","100.","42","0.0077270245613158565","0.000012728417967217397","0.012728417967217397","0.011389726453665032","inf","True","0.012790787612667102","0.9928023033723182","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.25","0","16.56481715565039","2.11365","True",""
"T1b","T1","single","2","10000.","{2, 0}","2","2","100","100.","101","0.007748675792503369","0.000012816133053759075","0.012816133053759076","0.008619626602544983","inf","True","0.012790787612667102","0.9928023033723182","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.25","0","16.56481715565039","2.11365","True",""
"T1b","T1","single","2","10000.","{2, 0}","2","2","100","100.","202","0.007752861687964635","0.000012837279067310008","0.012837279067310008","0.00808407514620366","inf","True","0.012790787612667102","0.9928023033723182","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.25","0","16.56481715565039","2.11365","True",""
"T1b","T1","single","2","10000.","{2, 0}","2","2","100","100.","303","0.0077363882393298705","0.000012768254797793242","0.012768254797793241","0.010191719612949396","inf","True","0.012790787612667102","0.9928023033723182","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.25","0","16.56481715565039","2.11365","True",""
"T1b","T1","single","2","10000.","{2, 0}","2","2","100","100.","404","0.00774710277866985","0.000012852492491953582","0.012852492491953582","0.008820880995346256","inf","True","0.012790787612667102","0.9928023033723182","1","0.5062823930279537","True","True","0.5","1","2","8","1.","4.25","0","16.56481715565039","2.11365","True",""
"T1b","T1","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","42","0.007800074011102744","0.00001664079577919949","0.01664079577919949","0.0020436403938678695","0.016644174574638758","False","0.016644174574638758","1.","0","0.5062823930279533","True","True","1.5","1","0","4","18.","54.","9.782654086020745","9.782654086020745","1.853821","True",""
"T1b","T1","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","101","0.007820533469990077","0.0000166717565949381","0.016671756594938098","0.0005739818340304136","0.016644174574638758","False","0.016644174574638758","1.","0","0.5062823930279533","True","True","1.5","1","0","4","18.","54.","9.782654086020745","9.782654086020745","1.853821","True",""
"T1b","T1","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","202","0.007806178284997023","0.000016642012506346264","0.016642012506346265","0.0012626479385524614","0.016644174574638758","False","0.016644174574638758","1.","0","0.5062823930279533","True","True","1.5","1","0","4","18.","54.","9.782654086020745","9.782654086020745","1.853821","True",""
"T1b","T1","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","303","0.007797458950945862","0.000016472140579951147","0.016472140579951146","0.0023782161825845476","0.016644174574638758","False","0.016644174574638758","1.","0","0.5062823930279533","True","True","1.5","1","0","4","18.","54.","9.782654086020745","9.782654086020745","1.853821","True",""
"T1b","T1","single","2","10000.","{2, 0}","3","2","21.54434690031884","21.54434690031884","404","0.007804035905828675","0.000016564449119058857","0.01656444911905886","0.0015367480192308239","0.016644174574638758","False","0.016644174574638758","1.","0","0.5062823930279533","True","True","1.5","1","0","4","18.","54.","9.782654086020745","9.782654086020745","1.853821","True",""
"T1b","T1","single","2","10000.","{2, 0}","4","2","10","10.","42","0.007803604461560792","0.00001439462427252815","0.01439462427252815","0.0015919478225066479","0.01444571342414841","False","0.01444571342414841","1.","0","0.5062823930279537","True","True","1.","1","2","8","2.","7.5","12.986832277290906","12.986832277290906","2.556496","True",""
"T1b","T1","single","2","10000.","{2, 0}","4","2","10","10.","101","0.007834015443274448","0.000014522027686025157","0.014522027686025157","0.002298891233611302","0.01444571342414841","False","0.01444571342414841","1.","0","0.5062823930279537","True","True","1.","1","2","8","2.","7.5","12.986832277290906","12.986832277290906","2.556496","True",""
"T1b","T1","single","2","10000.","{2, 0}","4","2","10","10.","202","0.007828239789281138","0.000014501941278088028","0.014501941278088027","0.0015599430357731356","0.01444571342414841","False","0.01444571342414841","1.","0","0.5062823930279537","True","True","1.","1","2","8","2.","7.5","12.986832277290906","12.986832277290906","2.556496","True",""
"T1b","T1","single","2","10000.","{2, 0}","4","2","10","10.","303","0.007803038114984238","0.000014375322770770185","0.014375322770770185","0.0016644072846871642","0.01444571342414841","False","0.01444571342414841","1.","0","0.5062823930279537","True","True","1.","1","2","8","2.","7.5","12.986832277290906","12.986832277290906","2.556496","True",""
"T1b","T1","single","2","10000.","{2, 0}","4","2","10","10.","404","0.007826289761361955","0.000014540565995713915","0.014540565995713914","0.001310452741118455","0.01444571342414841","False","0.01444571342414841","1.","0","0.5062823930279537","True","True","1.","1","2","8","2.","7.5","12.986832277290906","12.986832277290906","2.556496","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","1","2","1000000","1.*^6","42","0.0007763472088271366","3.579580546556128*^-6","0.003579580546556128","0.011032084861380608","inf","True","0.0036102003048764154","0.9927668004912843","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.116027310678373","7.311882","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","1","2","1000000","1.*^6","101","0.0007831388853246499","3.6540525654997326*^-6","0.0036540525654997326","0.002380350083858839","inf","True","0.0036102003048764154","0.9927668004912843","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.116027310678373","7.311882","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","1","2","1000000","1.*^6","202","0.0007833208747469358","3.6186755309238077*^-6","0.0036186755309238075","0.00214851863333136","inf","True","0.0036102003048764154","0.9927668004912843","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.116027310678373","7.311882","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","1","2","1000000","1.*^6","303","0.0007803770618156438","3.6235550692187267*^-6","0.0036235550692187268","0.005898563077512764","inf","True","0.0036102003048764154","0.9927668004912843","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.116027310678373","7.311882","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","1","2","1000000","1.*^6","404","0.0007829405400442498","3.6737397657033438*^-6","0.0036737397657033437","0.0026330168239522044","inf","True","0.0036102003048764154","0.9927668004912843","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.116027310678373","7.311882","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","2","2","1000","1000.","42","0.0007815770115386767","3.966099206302712*^-6","0.003966099206302712","0.004369979265571454","inf","True","0.003972583430452129","0.997856707507848","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.25","0","17.43928834507236","7.386991","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","2","2","1000","1000.","101","0.0007888497457191239","4.048332578325288*^-6","0.004048332578325288","0.004894562009279425","inf","True","0.003972583430452129","0.997856707507848","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.25","0","17.43928834507236","7.386991","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","2","2","1000","1000.","202","0.0007870787502783081","3.998864197363355*^-6","0.003998864197363354","0.0026385383527126206","inf","True","0.003972583430452129","0.997856707507848","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.25","0","17.43928834507236","7.386991","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","2","2","1000","1000.","303","0.0007835474149488351","3.966715601463235*^-6","0.003966715601463235","0.0018599351379313383","inf","True","0.003972583430452129","0.997856707507848","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.25","0","17.43928834507236","7.386991","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","2","2","1000","1000.","404","0.0007876217551248989","4.036977247172599*^-6","0.004036977247172599","0.0033302576825912453","inf","True","0.003972583430452129","0.997856707507848","1","0.5053788130670884","True","True","0.5","1","2","8","1.","4.25","0","17.43928834507236","7.386991","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","3","2","100","100.","42","0.0007815363656422989","5.094190390055952*^-6","0.005094190390055952","0.004421756984281144","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.5","1","0","4","18.","54.","10.441588563861567","10.441588563861567","6.482639","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","3","2","100","100.","101","0.0007857597136056098","5.1983708021209095*^-6","0.0051983708021209095","0.0009582528652945431","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.5","1","0","4","18.","54.","10.441588563861567","10.441588563861567","6.482639","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","3","2","100","100.","202","0.000784026156519439","5.126149510628654*^-6","0.005126149510628654","0.0012500790740632003","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.5","1","0","4","18.","54.","10.441588563861567","10.441588563861567","6.482639","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","3","2","100","100.","303","0.0007790488203693347","5.071619142060467*^-6","0.005071619142060467","0.007590574279487102","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.5","1","0","4","18.","54.","10.441588563861567","10.441588563861567","6.482639","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","3","2","100","100.","404","0.0007803758525992035","5.028231276999795*^-6","0.005028231276999796","0.005900103465947631","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.5","1","0","4","18.","54.","10.441588563861567","10.441588563861567","6.482639","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","4","2","31.622776601683796","31.622776601683796","42","0.0007853495764891472","4.485043604977047*^-6","0.004485043604977047","0.0004357901780108149","0.004452962786804586","False","0.004452962786804586","1.","0","0.5053788130670884","True","True","1.","1","2","8","2.","7.5","13.879591382179408","13.879591382179408","2.461315","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","4","2","31.622776601683796","31.622776601683796","101","0.0007915711092367905","4.508104790034037*^-6","0.004508104790034037","0.008361234103672581","0.004452962786804586","False","0.004452962786804586","1.","0","0.5053788130670884","True","True","1.","1","2","8","2.","7.5","13.879591382179408","13.879591382179408","2.461315","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","4","2","31.622776601683796","31.622776601683796","202","0.0007900922214619277","4.51599653538722*^-6","0.004515996535387219","0.006477318578762486","0.004452962786804586","False","0.004452962786804586","1.","0","0.5053788130670884","True","True","1.","1","2","8","2.","7.5","13.879591382179408","13.879591382179408","2.461315","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","4","2","31.622776601683796","31.622776601683796","303","0.0007838324862441584","4.419336990402463*^-6","0.0044193369904024634","0.0014967904503531088","0.004452962786804586","False","0.004452962786804586","1.","0","0.5053788130670884","True","True","1.","1","2","8","2.","7.5","13.879591382179408","13.879591382179408","2.461315","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","4","2","31.622776601683796","31.622776601683796","404","0.0007870422344364089","4.524012179537987*^-6","0.004524012179537987","0.0025920217997812208","0.004452962786804586","False","0.004452962786804586","1.","0","0.5053788130670884","True","True","1.","1","2","8","2.","7.5","13.879591382179408","13.879591382179408","2.461315","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","5","2","15.848931924611136","15.848931924611136","42","0.0007815363656422989","5.094190390055952*^-6","0.005094190390055952","0.004421756984281144","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.25","0.5","0","4","16.666666666666668","41.66666666666667","10.441588563861567","10.441588563861567","1.814286","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","5","2","15.848931924611136","15.848931924611136","101","0.0007857597136056098","5.1983708021209095*^-6","0.0051983708021209095","0.0009582528652945431","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.25","0.5","0","4","16.666666666666668","41.66666666666667","10.441588563861567","10.441588563861567","1.814286","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","5","2","15.848931924611136","15.848931924611136","202","0.000784026156519439","5.126149510628654*^-6","0.005126149510628654","0.0012500790740632003","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.25","0.5","0","4","16.666666666666668","41.66666666666667","10.441588563861567","10.441588563861567","1.814286","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","5","2","15.848931924611136","15.848931924611136","303","0.0007790488203693347","5.071619142060467*^-6","0.005071619142060467","0.007590574279487102","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.25","0.5","0","4","16.666666666666668","41.66666666666667","10.441588563861567","10.441588563861567","1.814286","True",""
"T1c","T1","single","2","1.*^6","{2, 0}","5","2","15.848931924611136","15.848931924611136","404","0.0007803758525992035","5.028231276999795*^-6","0.005028231276999796","0.005900103465947631","0.005133979353917105","False","0.005133979353917105","1.","0","0.5053788130670884","True","True","1.25","0.5","0","4","16.666666666666668","41.66666666666667","10.441588563861567","10.441588563861567","1.814286","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","1","3","10000000","1.*^7","42","0.00024755720378424255","2.044512993863551*^-6","0.002044512993863551","0.0030939348385047084","inf","True","0.002021047162079501","0.9958891373868757","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.331856779334988","2.085208","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","1","3","10000000","1.*^7","101","0.0002504049202694762","2.0465010322520462*^-6","0.002046501032252046","0.008373741288844215","inf","True","0.002021047162079501","0.9958891373868757","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.331856779334988","2.085208","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","1","3","10000000","1.*^7","202","0.0002492141770719972","2.036371203908241*^-6","0.0020363712039082413","0.003578651113842886","inf","True","0.002021047162079501","0.9958891373868757","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.331856779334988","2.085208","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","1","3","10000000","1.*^7","303","0.0002468947498270951","2.018092357996454*^-6","0.002018092357996454","0.005761618742165577","inf","True","0.002021047162079501","0.9958891373868757","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.331856779334988","2.085208","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","1","3","10000000","1.*^7","404","0.00024910134797671954","2.0799354791207063*^-6","0.0020799354791207064","0.0031242914438774547","inf","True","0.002021047162079501","0.9958891373868757","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.333333333333334","0","21.331856779334988","2.085208","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","2","3","3162.2776601683795","3162.2776601683795","42","0.0002493591602928182","2.2732607942055234*^-6","0.0022732607942055234","0.004162494564866295","inf","True","0.0022204513236847496","1.","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.25","0","17.672542762703987","6.998306","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","2","3","3162.2776601683795","3162.2776601683795","101","0.000250375360558305","2.198240275956997*^-6","0.002198240275956997","0.008254705143256305","inf","True","0.0022204513236847496","1.","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.25","0","17.672542762703987","6.998306","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","2","3","3162.2776601683795","3162.2776601683795","202","0.00025065745722225376","2.262995844463263*^-6","0.002262995844463263","0.009390700666527125","inf","True","0.0022204513236847496","1.","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.25","0","17.672542762703987","6.998306","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","2","3","3162.2776601683795","3162.2776601683795","303","0.00024705532469644517","2.2021237670148514*^-6","0.0022021237670148516","0.00511498815044541","inf","True","0.0022204513236847496","1.","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.25","0","17.672542762703987","6.998306","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","2","3","3162.2776601683795","3162.2776601683795","404","0.0002504242700464635","2.286334155604757*^-6","0.002286334155604757","0.008451662309696305","inf","True","0.0022204513236847496","1.","1","0.5053100755172445","True","True","0.5","1","2","8","1.","4.25","0","17.672542762703987","6.998306","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","3","3","215.44346900318837","215.44346900318837","42","0.00024544229722011626","2.830783362798125*^-6","0.002830783362798125","0.011610605526322336","0.0028670074152305916","False","0.0028670074152305916","1.","0","0.5053100755172445","True","True","1.5","1","0","4","18.","54.","10.60044075101705","10.60044075101705","6.380471","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","3","3","215.44346900318837","215.44346900318837","101","0.0002523336596603345","3.08636009444687*^-6","0.0030863600944468703","0.016140721879472807","0.0028670074152305916","False","0.0028670074152305916","1.","0","0.5053100755172445","True","True","1.5","1","0","4","18.","54.","10.60044075101705","10.60044075101705","6.380471","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","3","3","215.44346900318837","215.44346900318837","202","0.0002480234270271175","2.856397146474941*^-6","0.0028563971464749412","0.0012164666354530648","0.0028670074152305916","False","0.0028670074152305916","1.","0","0.5053100755172445","True","True","1.5","1","0","4","18.","54.","10.60044075101705","10.60044075101705","6.380471","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","3","3","215.44346900318837","215.44346900318837","303","0.00024765209226511325","2.8933406826737117*^-6","0.0028933406826737117","0.0027118215303562963","0.0028670074152305916","False","0.0028670074152305916","1.","0","0.5053100755172445","True","True","1.5","1","0","4","18.","54.","10.60044075101705","10.60044075101705","6.380471","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","3","3","215.44346900318837","215.44346900318837","404","0.00024997819965453096","2.9432164943756256*^-6","0.0029432164943756257","0.006655349084272703","0.0028670074152305916","False","0.0028670074152305916","1.","0","0.5053100755172445","True","True","1.5","1","0","4","18.","54.","10.60044075101705","10.60044075101705","6.380471","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","4","3","56.234132519034915","56.234132519034915","42","0.0002500150186203575","2.5378501470259226*^-6","0.0025378501470259226","0.006803618049119511","0.002485371021476006","False","0.002485371021476006","1.","0","0.5053100755172445","True","True","1.","1","2","8","2.","7.5","14.105844591129829","14.105844591129829","2.546576","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","4","3","56.234132519034915","56.234132519034915","101","0.0002482542397764812","2.398451436832938*^-6","0.002398451436832938","0.00028699002867314544","0.002485371021476006","False","0.002485371021476006","1.","0","0.5053100755172445","True","True","1.","1","2","8","2.","7.5","14.105844591129829","14.105844591129829","2.546576","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","4","3","56.234132519034915","56.234132519034915","202","0.0002514852951832965","2.5651668279302345*^-6","0.0025651668279302346","0.012724381414729879","0.002485371021476006","False","0.002485371021476006","1.","0","0.5053100755172445","True","True","1.","1","2","8","2.","7.5","14.105844591129829","14.105844591129829","2.546576","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","4","3","56.234132519034915","56.234132519034915","303","0.0002478629048455977","2.4439152899584566*^-6","0.0024439152899584566","0.0018628850547267634","0.002485371021476006","False","0.002485371021476006","1.","0","0.5053100755172445","True","True","1.","1","2","8","2.","7.5","14.105844591129829","14.105844591129829","2.546576","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","4","3","56.234132519034915","56.234132519034915","404","0.00025049315112558185","2.548892390885497*^-6","0.0025488923908854972","0.008729044524789476","0.002485371021476006","False","0.002485371021476006","1.","0","0.5053100755172445","True","True","1.","1","2","8","2.","7.5","14.105844591129829","14.105844591129829","2.546576","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","5","3","25.118864315095802","25.118864315095802","42","0.00024544229722011626","2.830783362798125*^-6","0.002830783362798125","0.011610605526322336","0.0028670074152305916","False","0.0028670074152305916","1.","0","0.5053100755172445","True","True","1.25","0.5","0","4","16.666666666666668","41.66666666666667","10.60044075101705","10.60044075101705","5.682266","True",""
"T1d","T1","single","2","1.*^7","{2, 0}","5","3","25.118864315095802","25.118864315095802","101","0.0002523336596603345","3.08636009444687*^-6","0.0030863600944468703","0.016140721879472807","0.0028670074152305916","False","0.0028670074152305916","1.","0","0.5053100755172445","True","True","1.25","0.5","0","4","16.666666666666668","41.66666666666667","10.60044075101705","10.60044075101705","5.682266","True",""
